user_id,session_id,timestamp,profession,tool,use_case,iterations,prompt_complexity,quality_with_ai,quality_without_ai,productivity_gain,final_quality_label,confidence_with_ai,confidence_without_ai,overreliance_score,learning_loss,hallucination_flag,failure_type,ease_of_use,ui_complexity,requires_login,subscription_type,session_length,deadline_pressure
42219,163422,2023-11-03 20:08:21,Mechanical Engineer,Cursor AI,Legal Drafting,2,high,7.0,6.644679363640256,3.55,medium,6,7,8.81,0,0,none,7,medium,1,paid,37,high
43227,132468,2023-05-06 19:36:46,Teacher,Perplexity AI,Business Strategy,6,medium,9.0,5.674063622885418,33.26,high,8,5,6.06,0,1,incomplete,6,medium,0,paid,18,high
41523,29153,2023-11-11 02:40:31,Scientist,GitHub Copilot,Essay Writing,5,medium,8.5,3.8200032654218767,46.8,high,7,5,6.42,0,0,none,7,high,0,paid,6,high
471,88084,2024-12-14 09:24:38,Accountant,ChatGPT,Code Debugging,4,medium,8.0,4.5544302660331715,34.46,high,8,4,8.24,0,1,hallucination,5,low,0,freemium,9,high
19076,154140,2023-02-15 15:51:10,Data Scientist,ChatGPT,Email Drafting,2,medium,7.0,4.403147303321926,25.97,medium,7,4,5.36,0,1,irrelevant,6,low,1,paid,27,high
11206,92140,2023-07-19 20:15:50,Judge,Synthesia,Research Summary,4,medium,8.0,4.832194695414959,31.68,high,7,4,4.31,1,0,none,6,medium,1,free,42,high
36294,34423,2023-06-21 19:16:31,Civil Engineer,Synthesia,Image Generation,1,medium,6.5,5.640088385924773,8.6,medium,5,6,3.57,1,0,none,7,high,0,freemium,20,low
22049,121428,2024-04-11 08:28:51,Software Developer,Runway AI,Blog Writing,5,low,8.5,5.01156829416963,34.88,high,7,4,5.21,1,0,none,9,low,0,paid,30,low
13802,173142,2023-02-12 12:01:16,Journalist,Replit Ghostwriter,Presentation Creation,5,high,8.5,5.223749279718882,32.76,high,8,4,7.4,0,1,incomplete,9,medium,1,freemium,32,high
43317,635,2024-10-24 13:27:18,Professor,Midjourney,Email Drafting,6,high,9.0,5.658032058061835,33.42,high,9,4,6.2,0,1,hallucination,6,high,1,free,14,high
1241,161588,2024-04-24 03:18:03,Teacher,GitHub Copilot,Data Analysis,4,low,8.0,5.026422029606481,29.74,high,7,6,7.81,0,0,none,8,medium,0,freemium,37,low
9354,84853,2023-08-29 14:48:40,Interior Designer,ChatGPT,Video Creation,5,high,8.5,4.580700911277126,39.19,high,8,5,9.0,1,1,irrelevant,8,medium,1,freemium,40,low
42216,154650,2024-11-17 15:50:50,Pharmacist,Pictory,Marketing Copy,3,high,7.5,3.5144777519250043,39.86,medium,6,4,5.64,1,0,none,6,low,1,freemium,38,low
9172,11822,2024-01-25 07:24:00,Consultant,Replit Ghostwriter,Data Analysis,5,low,8.5,4.084019751782822,44.16,high,9,3,6.98,1,0,none,8,low,0,free,17,high
42874,95913,2023-05-22 17:50:35,Sales Executive,Claude,Code Generation,1,low,6.5,3.564589703768979,29.35,medium,6,3,8.97,0,1,hallucination,6,low,0,free,51,low
21556,171128,2023-05-16 14:40:13,Journalist,Cursor AI,Video Creation,6,medium,9.0,3.0344937569840473,59.66,high,8,4,5.64,1,0,none,10,high,1,paid,23,medium
7160,102411,2023-11-04 08:04:12,Consultant,DALL-E,Code Debugging,4,high,8.0,6.907889923563715,10.92,high,7,8,5.77,1,0,none,8,low,1,freemium,18,low
33322,83926,2024-09-27 20:08:20,Teacher,AutoGPT,Resume Building,6,low,9.0,4.207332442331532,47.93,high,8,3,3.54,1,0,none,8,medium,0,paid,59,medium
46381,120854,2023-11-07 23:04:59,Teacher,Notion AI,Business Strategy,5,high,8.5,6.327770158601643,21.72,high,7,6,5.85,0,1,irrelevant,9,medium,0,freemium,7,low
40309,103553,2024-01-29 21:38:19,Marketing Manager,Midjourney,Code Debugging,6,high,9.0,4.381035757110039,46.19,high,8,5,5.09,0,0,none,10,medium,0,freemium,60,medium
37481,73126,2024-04-08 21:27:44,Doctor,Claude,UI Design,2,medium,7.0,6.037864282409455,9.62,medium,6,7,3.16,1,0,none,5,medium,1,paid,32,high
12193,72587,2024-03-13 17:52:29,Student,Gemini,Business Strategy,6,low,9.0,6.875875790966853,21.24,high,8,7,6.76,0,1,incomplete,8,low,1,paid,25,low
7582,149324,2023-04-26 02:21:31,Electrical Engineer,Pictory,Research Summary,3,medium,7.5,5.839616133804228,16.6,medium,8,7,4.36,1,0,none,10,high,1,free,6,medium
8854,187275,2024-07-29 02:37:36,Scientist,Perplexity AI,Presentation Creation,4,low,8.0,5.008186079422572,29.92,high,8,3,8.42,1,1,incomplete,5,medium,0,freemium,15,low
10301,33516,2024-07-26 09:06:48,Police Officer,ChatGPT,Code Debugging,5,high,8.5,6.564078099119509,19.36,high,7,6,4.77,0,0,none,8,low,1,paid,33,high
14687,48457,2023-11-12 09:12:16,Teacher,Midjourney,Blog Writing,2,high,7.0,4.946284122384053,20.54,medium,7,4,7.59,1,0,none,10,medium,1,freemium,55,medium
23028,95834,2023-04-07 13:07:00,Accountant,ChatGPT,Code Generation,1,low,6.5,5.25089620055053,12.49,medium,5,5,8.55,1,0,none,7,medium,1,paid,50,high
29745,111364,2023-04-30 06:16:18,Content Creator,Perplexity AI,Exam Preparation,4,high,8.0,3.192207695130842,48.08,high,7,2,3.57,1,0,none,10,low,1,paid,11,high
46938,37692,2023-02-19 16:15:24,Graphic Designer,Notion AI,Learning New Topic,3,low,7.5,4.063481646764137,34.37,medium,8,5,5.55,0,0,none,7,medium,0,freemium,47,medium
15927,153407,2023-01-25 18:09:15,Software Developer,Runway AI,Presentation Creation,6,low,9.0,3.529243839826857,54.71,high,9,4,3.98,1,0,none,8,high,0,paid,19,high
29393,192821,2024-01-19 06:11:02,Journalist,Synthesia,Code Generation,2,high,7.0,6.274804313429955,7.25,medium,6,5,6.56,0,0,none,5,medium,0,free,6,low
26556,116688,2023-11-16 20:17:02,Graphic Designer,Notion AI,Presentation Creation,3,low,7.5,5.864140861617561,16.36,medium,7,6,6.21,1,1,irrelevant,8,low,0,paid,20,medium
41911,41614,2023-11-25 10:17:11,Professor,ChatGPT,Resume Building,3,low,7.5,3.0700492918936004,44.3,medium,7,3,8.12,0,0,none,7,high,1,paid,23,medium
11850,24449,2023-04-08 08:04:50,Military Officer,Gemini,Email Drafting,1,low,6.5,3.9993824009078254,25.01,medium,6,4,4.64,0,0,none,5,low,1,freemium,52,medium
37569,22696,2024-05-30 09:51:04,HR Manager,Canva AI,Image Generation,2,low,7.0,3.571452049152769,34.29,medium,6,3,5.82,1,1,hallucination,5,medium,0,free,30,high
31150,68194,2023-11-13 03:28:23,Military Officer,Synthesia,Data Analysis,1,medium,6.5,5.151690929789725,13.48,medium,5,4,5.23,1,0,none,6,medium,1,freemium,32,low
38821,125917,2024-02-27 09:01:25,Researcher,Canva AI,Exam Preparation,6,medium,9.0,5.376999693508301,36.23,high,8,6,3.91,1,0,none,7,high,1,paid,23,medium
33134,8183,2023-11-13 02:33:46,Student,Cursor AI,Presentation Creation,4,medium,8.0,3.9470024974469333,40.53,high,7,3,7.4,0,0,none,7,low,1,freemium,44,low
43262,6998,2023-07-01 04:15:25,Graphic Designer,ChatGPT,Research Summary,1,medium,6.5,5.595533164229115,9.04,medium,5,4,5.15,1,0,none,10,low,0,paid,20,medium
26692,74225,2023-03-12 05:05:11,Teacher,ChatGPT,Business Strategy,5,high,8.5,5.042087120888693,34.58,high,7,4,3.52,1,1,hallucination,6,low,1,free,25,medium
45722,39381,2023-08-08 09:13:52,Journalist,Synthesia,Email Drafting,2,medium,7.0,6.061362285421479,9.39,medium,7,4,7.77,1,1,hallucination,5,low,1,free,31,low
3807,105670,2023-08-16 05:45:43,Judge,Synthesia,Video Creation,6,low,9.0,3.3849324289697287,56.15,high,8,3,6.69,1,1,incomplete,10,low,0,paid,55,medium
36793,71234,2024-07-30 12:57:23,YouTuber,Runway AI,Exam Preparation,1,low,6.5,3.277820393098496,32.22,medium,6,4,6.99,1,0,none,9,low,1,freemium,52,medium
46876,63061,2024-01-09 00:36:41,Pharmacist,Claude,Medical Notes,6,medium,9.0,4.72076536466369,42.79,high,9,6,5.51,0,1,hallucination,10,low,1,free,26,high
30561,183931,2024-07-06 13:45:51,Graphic Designer,Replit Ghostwriter,Essay Writing,4,medium,8.0,3.5409974995407327,44.59,high,8,3,6.09,1,1,irrelevant,8,medium,1,paid,16,medium
4886,96045,2024-01-20 18:44:45,Teacher,DALL-E,Medical Notes,4,high,8.0,3.365156282344599,46.35,high,7,3,8.41,1,0,none,9,medium,1,free,9,low
27960,55380,2023-04-13 15:17:26,Lawyer,Runway AI,Essay Writing,2,medium,7.0,6.320676593965668,6.79,medium,7,7,5.61,0,0,none,7,high,0,free,32,high
33995,143116,2024-05-02 18:56:03,Architect,Canva AI,Video Creation,6,low,9.0,4.236550122978143,47.63,high,8,5,7.65,0,0,none,5,low,1,freemium,23,low
8630,135691,2023-01-02 05:54:14,Civil Engineer,Grammarly AI,Essay Writing,4,medium,10.0,6.084475145295645,39.16,high,10,6,7.4,0,0,none,9,medium,1,free,18,medium
32183,153151,2024-10-15 21:56:23,Police Officer,Synthesia,Image Generation,2,high,7.0,5.609437288969081,13.91,medium,7,7,5.17,0,0,none,9,low,0,freemium,20,high
47043,138223,2024-12-03 10:00:34,Scientist,Pictory,Data Analysis,1,medium,6.5,5.666399309703748,8.34,medium,5,4,4.93,1,0,none,6,medium,1,free,38,low
30492,191009,2023-10-21 20:18:45,Accountant,GitHub Copilot,Essay Writing,5,low,8.5,3.893820041967822,46.06,high,7,2,3.9,1,0,none,6,medium,1,freemium,51,low
39828,76221,2024-11-12 18:17:53,Teacher,Perplexity AI,Email Drafting,3,low,7.5,3.347471401949253,41.53,medium,8,3,7.19,0,0,none,9,high,1,freemium,56,low
40501,134509,2024-01-04 09:34:51,Civil Engineer,Runway AI,Legal Drafting,4,medium,8.0,5.038943823275577,29.61,high,7,5,8.58,1,0,none,8,low,0,free,31,medium
45660,114399,2023-11-08 15:19:43,Student,Perplexity AI,Data Analysis,6,low,9.0,6.209399210439638,27.91,high,9,7,8.12,0,1,irrelevant,10,high,1,freemium,34,high
47592,48996,2024-05-07 12:42:06,Electrical Engineer,Notion AI,Image Generation,6,high,9.0,6.632930330094105,23.67,high,9,5,4.33,1,0,none,7,low,0,paid,40,medium
48900,5965,2024-10-19 16:12:17,Interior Designer,DALL-E,Data Analysis,1,low,6.5,4.909951242081542,15.9,medium,5,5,7.67,1,0,none,5,low,0,free,46,medium
46496,12945,2023-03-04 17:52:07,Military Officer,Notion AI,Business Strategy,4,low,8.0,3.8538284919364143,41.46,high,8,3,8.23,0,1,hallucination,5,medium,1,free,41,high
4112,197382,2023-01-20 01:55:39,Judge,Pictory,Blog Writing,4,high,8.0,5.362393886811151,26.38,high,7,5,3.46,0,0,none,5,low,1,paid,53,low
26289,16410,2023-09-26 14:28:50,Entrepreneur,Perplexity AI,Video Creation,4,low,8.0,5.8027989735229735,21.97,high,8,5,4.16,0,1,hallucination,5,high,0,freemium,39,medium
44454,13023,2023-04-12 16:25:36,YouTuber,GitHub Copilot,Video Creation,1,medium,6.5,5.5140753239962255,9.86,medium,7,4,8.92,1,0,none,6,medium,1,freemium,8,low
14971,118796,2024-10-22 06:23:52,Consultant,Canva AI,Video Creation,6,high,9.0,6.740595476757834,22.59,high,8,7,7.57,0,0,none,6,medium,1,free,55,low
41066,57673,2023-05-29 15:52:59,Mechanical Engineer,Gemini,Research Summary,5,low,8.5,5.451517887093514,30.48,high,8,6,6.1,0,0,none,9,low,1,free,9,low
1639,156924,2024-01-25 00:54:40,Judge,GitHub Copilot,Business Strategy,6,medium,9.0,5.3433435813411405,36.57,high,9,6,6.96,1,0,none,8,medium,0,free,40,low
40308,190535,2024-01-19 00:35:25,Nurse,Pictory,Legal Drafting,5,low,8.5,4.425213352881588,40.75,high,8,5,8.61,1,0,none,10,medium,0,freemium,48,medium
48755,65187,2024-04-28 12:07:40,Journalist,GitHub Copilot,UI Design,4,high,8.0,3.6217029725431025,43.78,high,8,3,5.32,0,1,incomplete,8,low,0,free,22,high
5041,43155,2024-09-14 20:43:38,Judge,GitHub Copilot,Resume Building,4,high,8.0,6.017662738133245,19.82,high,8,6,3.68,0,0,none,9,high,1,paid,30,low
17117,155987,2024-03-05 05:57:28,HR Manager,ChatGPT,UI Design,2,low,7.0,4.394944668954742,26.05,medium,7,4,4.44,1,0,none,10,medium,1,paid,54,high
39712,112843,2024-05-09 05:27:58,Doctor,Pictory,Video Creation,6,medium,9.0,6.028034218536623,29.72,high,9,5,4.72,0,0,none,5,high,0,freemium,49,medium
43334,142379,2023-08-16 03:05:09,Teacher,Midjourney,Marketing Copy,5,low,8.5,5.193978176047755,33.06,high,7,4,4.34,1,1,incomplete,9,high,1,freemium,55,medium
22661,88233,2024-08-12 17:38:08,Entrepreneur,Replit Ghostwriter,Exam Preparation,6,medium,9.0,6.067499663754014,29.33,high,9,5,5.27,1,1,incomplete,9,medium,1,freemium,47,high
39176,28486,2024-07-01 01:25:53,HR Manager,Replit Ghostwriter,Research Summary,2,low,7.0,3.4133323668664173,35.87,medium,6,2,4.19,1,1,incomplete,6,high,0,free,59,medium
10408,102949,2023-04-21 05:20:57,Military Officer,Claude,Marketing Copy,4,low,8.0,5.641906535415748,23.58,high,8,5,7.28,0,0,none,8,medium,1,freemium,41,low
36049,164946,2024-04-21 00:54:38,Teacher,GitHub Copilot,Learning New Topic,5,high,8.5,5.641133283215066,28.59,high,8,6,3.36,0,0,none,9,medium,0,paid,22,high
8014,125058,2023-01-30 00:05:23,Mechanical Engineer,Cursor AI,Learning New Topic,2,high,7.0,5.13797498096352,18.62,medium,6,6,8.19,0,1,irrelevant,10,medium,0,free,20,medium
18669,72101,2023-11-28 14:09:46,Electrical Engineer,DALL-E,Resume Building,1,high,6.5,6.445974851082733,0.54,medium,5,5,3.25,1,0,none,10,medium,0,free,56,medium
25052,49035,2024-07-28 16:58:01,Judge,Runway AI,Legal Drafting,6,low,9.0,3.598597833811493,54.01,high,8,4,6.04,1,1,irrelevant,5,medium,0,freemium,60,high
20832,50604,2023-08-20 19:44:21,Judge,Synthesia,Resume Building,3,medium,7.5,3.904105447522447,35.96,medium,7,3,6.16,1,0,none,7,medium,0,paid,31,medium
34489,35298,2024-05-26 02:05:11,Consultant,Pictory,Resume Building,5,low,8.5,4.818163585137436,36.82,high,8,5,3.68,1,0,none,9,high,1,free,31,high
42083,144319,2024-10-02 18:22:12,Doctor,ChatGPT,Medical Notes,2,medium,7.0,6.840757467826311,1.59,medium,6,5,3.74,0,1,irrelevant,6,high,1,free,44,low
29475,88590,2023-11-21 07:16:09,Pharmacist,Notion AI,Essay Writing,5,high,8.5,4.2176810371829205,42.82,high,9,5,4.67,0,0,none,10,high,1,paid,23,medium
11953,72807,2024-12-04 21:33:52,Graphic Designer,AutoGPT,Exam Preparation,4,low,8.0,5.033828237069567,29.66,high,8,5,8.69,1,0,none,10,medium,1,paid,49,medium
10767,17508,2023-01-24 11:26:50,Civil Engineer,Cursor AI,Exam Preparation,4,low,8.0,3.215912083986928,47.84,high,7,3,6.26,0,0,none,6,high,0,paid,27,low
35490,32913,2024-07-13 13:53:40,Journalist,Grammarly AI,Image Generation,1,low,6.5,3.746924462217094,27.53,medium,6,4,5.36,1,0,none,6,medium,1,free,48,medium
20196,15695,2023-01-27 19:50:16,Architect,GitHub Copilot,UI Design,5,medium,8.5,4.5019828471230445,39.98,high,9,4,6.34,1,0,none,8,high,1,free,6,high
14032,179138,2024-12-01 18:40:30,Judge,Gemini,Image Generation,3,high,7.5,6.044981036470426,14.55,medium,7,4,4.55,1,0,none,9,low,1,free,28,low
32658,165184,2023-04-07 05:47:25,Consultant,Notion AI,Code Debugging,1,low,6.5,4.250903935013147,22.49,medium,6,3,3.06,1,0,none,5,high,0,free,60,high
29779,166673,2024-10-02 00:44:22,Marketing Manager,GitHub Copilot,Blog Writing,5,high,8.5,3.3704509346269984,51.3,high,8,2,6.79,0,0,none,6,high,0,paid,28,high
36340,76047,2024-06-17 21:09:56,Architect,ChatGPT,Blog Writing,4,high,10.0,5.444518376474116,45.55,high,10,5,3.57,1,0,none,9,medium,1,paid,51,high
20787,171073,2023-11-21 12:22:53,Judge,Runway AI,Resume Building,5,high,8.5,5.796181883894194,27.04,high,8,6,3.07,0,1,hallucination,8,low,0,freemium,33,low
42562,145178,2023-05-05 17:05:09,Content Creator,Claude,Exam Preparation,5,high,8.5,4.564447073648534,39.36,high,9,3,7.15,0,1,irrelevant,10,medium,1,paid,20,medium
13870,111554,2024-12-06 18:59:57,Video Editor,ChatGPT,Email Drafting,1,high,6.5,5.112642044213237,13.87,medium,7,4,6.51,1,0,none,5,high,1,freemium,19,medium
26506,49420,2024-02-18 10:52:26,Consultant,Replit Ghostwriter,Legal Drafting,1,low,6.5,6.638493283897526,-1.38,medium,7,7,6.04,0,0,none,10,low,0,free,44,high
35028,73346,2024-07-06 18:26:56,Marketing Manager,Gemini,UI Design,4,low,8.0,4.379037422639204,36.21,high,8,5,4.52,1,0,none,10,high,0,freemium,45,medium
34400,49296,2024-03-08 07:03:02,HR Manager,Pictory,Legal Drafting,1,high,6.5,3.66459735987161,28.35,medium,7,5,7.55,1,1,irrelevant,8,medium,1,paid,35,high
16020,71861,2024-03-14 12:38:08,Accountant,Replit Ghostwriter,Medical Notes,6,high,9.0,4.7641955567685255,42.36,high,9,3,7.44,0,1,incomplete,8,low,0,freemium,6,medium
20981,122967,2023-01-25 00:32:11,Entrepreneur,ChatGPT,Blog Writing,2,high,9.5,4.688982874003935,48.11,high,8,5,8.9,1,0,none,8,high,0,freemium,19,low
21710,163402,2023-09-16 09:49:56,Graphic Designer,Notion AI,Resume Building,4,medium,8.0,6.377580481942012,16.22,high,8,6,7.79,1,0,none,5,medium,0,freemium,17,high
37283,115154,2023-09-19 13:45:32,YouTuber,DALL-E,Medical Notes,5,medium,8.5,5.8505244013734625,26.49,high,8,4,6.76,0,0,none,7,high,0,free,15,low
18681,3174,2024-03-15 01:19:10,Judge,AutoGPT,Presentation Creation,4,high,8.0,4.491044376114331,35.09,high,7,3,5.91,1,0,none,9,low,0,free,14,high
27900,43986,2024-04-04 20:22:07,Pharmacist,Grammarly AI,Code Generation,4,low,8.0,4.300182753663027,37.0,high,8,3,4.71,1,0,none,8,high,0,freemium,54,high
34933,54733,2023-03-22 05:50:43,Journalist,DALL-E,Presentation Creation,2,low,7.0,3.5589509684014535,34.41,medium,6,3,4.25,1,0,none,6,low,1,paid,58,high
29749,13577,2023-09-08 22:55:22,Student,Notion AI,Medical Notes,6,high,9.0,3.365142426683851,56.35,high,8,2,8.28,1,0,none,6,low,1,free,60,medium
40740,99264,2024-12-17 05:23:33,Consultant,Gemini,Video Creation,3,high,7.5,6.6743950665612655,8.26,medium,8,7,4.12,0,0,none,10,medium,1,paid,10,medium
19338,198827,2024-07-27 21:10:33,Entrepreneur,Grammarly AI,Code Generation,5,low,8.5,5.392687982958332,31.07,high,8,6,6.5,0,0,none,7,low,0,freemium,52,high
34899,6848,2024-07-24 13:11:01,Marketing Manager,Runway AI,Research Summary,3,medium,7.5,6.301178145513181,11.99,medium,7,7,8.62,0,0,none,5,high,1,paid,33,low
21167,83513,2023-03-26 18:35:07,Video Editor,ChatGPT,Blog Writing,3,high,10.0,5.4720186691606205,45.28,high,10,4,4.2,0,0,none,10,medium,1,paid,51,high
28562,66782,2023-05-16 22:39:38,Sales Executive,Midjourney,Data Analysis,6,low,9.0,6.590858134544154,24.09,high,8,5,5.37,1,0,none,9,medium,0,freemium,7,low
27389,90490,2023-10-14 18:10:16,Data Scientist,GitHub Copilot,Legal Drafting,5,high,8.5,5.179795634882378,33.2,high,9,4,4.78,1,0,none,7,high,1,freemium,41,medium
28423,151104,2024-04-24 18:47:22,Nurse,Midjourney,Video Creation,1,medium,6.5,3.381375115889483,31.19,medium,6,3,5.7,0,0,none,7,medium,0,freemium,57,low
20394,43133,2024-12-12 07:12:38,Data Scientist,Pictory,UI Design,4,medium,8.0,6.386351608251859,16.14,high,7,5,4.55,0,0,none,5,low,1,paid,51,low
35370,107944,2023-04-29 12:23:24,Data Scientist,Synthesia,UI Design,4,low,8.0,6.9093366147617665,10.91,high,8,7,3.23,0,0,none,5,medium,1,freemium,6,medium
19165,81055,2024-12-30 16:26:12,Consultant,Synthesia,Image Generation,5,low,8.5,3.9027620860531056,45.97,high,9,3,4.41,0,1,incomplete,10,low,0,paid,39,high
14551,166194,2024-06-22 09:51:17,Lawyer,Notion AI,Video Creation,2,medium,7.0,4.190780088497451,28.09,medium,7,3,3.0,1,1,incomplete,10,high,1,free,12,low
48529,178618,2024-12-17 04:48:18,YouTuber,Pictory,Data Analysis,5,low,8.5,3.3839187180756634,51.16,high,8,4,6.32,0,0,none,10,high,0,paid,57,medium
20110,46203,2023-12-25 09:03:07,Software Developer,AutoGPT,Exam Preparation,6,low,9.0,5.411200845227583,35.89,high,9,5,7.71,0,0,none,8,low,1,free,48,medium
14201,156213,2023-06-28 13:55:48,Civil Engineer,ChatGPT,Presentation Creation,1,low,6.5,4.324932554080972,21.75,medium,6,2,6.21,0,0,none,5,medium,1,freemium,10,medium
23174,18210,2023-08-07 23:40:33,Video Editor,Midjourney,Presentation Creation,2,high,7.0,3.9523293146527254,30.48,medium,6,4,3.76,1,0,none,9,low,1,paid,54,high
28071,190619,2024-05-02 02:04:14,Architect,Runway AI,Learning New Topic,4,high,8.0,3.9411903809921798,40.59,high,7,3,7.0,1,0,none,10,medium,1,freemium,33,high
44593,93514,2024-10-07 07:18:11,Consultant,Midjourney,UI Design,1,low,6.5,5.946459334890218,5.54,medium,5,5,4.96,1,0,none,5,high,0,free,20,low
903,108621,2023-08-16 03:51:04,Interior Designer,Midjourney,Business Strategy,6,low,9.0,6.20283104067447,27.97,high,9,7,4.34,0,0,none,10,high,1,paid,17,low
5657,147297,2023-07-04 12:39:34,Accountant,Replit Ghostwriter,Video Creation,3,low,7.5,5.003286493091087,24.97,medium,6,5,3.3,0,1,incomplete,9,low,1,freemium,31,high
21531,96553,2023-04-14 16:31:54,Military Officer,Grammarly AI,Essay Writing,3,high,10.0,4.797589201035757,52.02,high,10,4,4.71,0,0,none,10,low,1,freemium,21,high
23687,96890,2023-02-14 12:19:08,Nurse,Midjourney,Blog Writing,1,high,6.5,4.6733668592136315,18.27,medium,6,5,6.74,1,0,none,9,high,0,free,32,high
436,22475,2024-12-29 04:03:56,Doctor,Gemini,Learning New Topic,3,low,7.5,6.029038821840518,14.71,medium,7,6,6.99,1,0,none,10,medium,1,freemium,14,low
30700,7214,2023-12-29 21:09:56,Mechanical Engineer,ChatGPT,Learning New Topic,6,high,9.0,6.003402432369213,29.97,high,8,5,6.82,1,0,none,9,low,1,freemium,58,low
3562,53959,2024-07-17 14:00:41,Business Analyst,Gemini,Business Strategy,4,high,8.0,6.766191600097372,12.34,high,8,5,8.66,1,0,none,6,high,0,free,23,high
37331,62014,2024-06-14 15:30:47,Researcher,DALL-E,Video Creation,5,high,8.5,5.485716554037248,30.14,high,7,5,3.93,1,0,none,10,low,0,freemium,36,medium
34476,178764,2024-11-07 00:25:08,Civil Engineer,Grammarly AI,Medical Notes,5,low,8.5,5.692326268714684,28.08,high,8,6,6.13,0,0,none,10,low,1,free,16,low
42086,1023,2024-08-01 18:22:24,Police Officer,Claude,Resume Building,3,low,7.5,5.513172750369424,19.87,medium,7,5,8.82,1,0,none,7,medium,1,freemium,54,medium
25298,24402,2024-06-13 15:45:11,Student,Claude,Code Generation,1,high,6.5,4.942910868528155,15.57,medium,6,4,5.51,0,1,incomplete,5,medium,0,free,41,high
28500,161347,2023-04-12 15:13:56,Software Developer,Grammarly AI,Presentation Creation,6,low,9.0,4.269374133208222,47.31,high,9,3,4.31,1,0,none,8,high,0,paid,38,low
31433,144832,2024-01-27 14:31:43,Graphic Designer,Midjourney,Code Generation,2,high,7.0,6.057048646601558,9.43,medium,6,5,7.42,0,0,none,7,low,1,free,31,low
23742,173948,2024-03-28 16:09:05,Video Editor,Gemini,Learning New Topic,2,low,7.0,4.535848701384143,24.64,medium,6,4,6.33,0,1,irrelevant,10,low,1,free,12,medium
28597,71387,2024-06-10 09:08:42,Data Scientist,Perplexity AI,UI Design,5,medium,8.5,3.2404018888565087,52.6,high,8,2,3.74,0,0,none,10,high,1,freemium,28,medium
6808,194263,2023-11-16 15:33:11,Mechanical Engineer,Notion AI,Research Summary,1,high,6.5,4.275604505686667,22.24,medium,7,5,6.81,1,0,none,7,low,0,freemium,34,medium
